id,filename,tuple1,tuple2,contextId1,contextId2,label
961,142_Our Groceries Shopping List,"(unspecified entity,  collect,  address,  user input)","(unspecified entity,  not collect,  personal_info,  no condition)",4103,4119,-1
962,142_Our Groceries Shopping List,"(unspecified entity,  collect,  browsing,  no condition)","(unspecified entity,  not collect,  personal_info,  no condition)",4111,4119,0
963,142_Our Groceries Shopping List,"(unspecified entity,  collect,  cookie,  consent)","(unspecified entity,  not collect,  personal_info,  no condition)",4111,4119,0
964,142_Our Groceries Shopping List,"(unspecified entity,  collect,  country,  region and security)","(unspecified entity,  not collect,  personal_info,  no condition)",4119,4126,-1
965,142_Our Groceries Shopping List,"(unspecified entity,  collect,  location, user action)","(unspecified entity,  not collect,  personal_info,  no condition)",4113,4119,-1
966,142_Our Groceries Shopping List,"(we,  collect,  location,  third party service)","(we,  not collect,  protected_information,  third party service)",4121,4121,-1
967,143_DROPS by SoleSavy - Sneakers,"(advertiser,  collect,  personal_info, user action and third party)","(unspecified entity,  not collect,  sensitive_info, user action)",4156,4185,-1
968,143_DROPS by SoleSavy - Sneakers,"(unspecified entity,  collect,  sensitive_info,  user consent)","(unspecified entity,  not collect,  sensitive_info, user action)",4185,4186,0
969,143_DROPS by SoleSavy - Sneakers,"(we,  collect,  account, user action)","(we,  not collect,  personal_info, user action)",4138,4183,-1
970,143_DROPS by SoleSavy - Sneakers,"(we,  collect,  address, region and input)","(we,  not collect,  personal_info, user action)",4138,4183,-1
971,143_DROPS by SoleSavy - Sneakers,"(we,  collect,  contact_information, user action)","(we,  not collect,  personal_info, user action)",4138,4183,-1
972,143_DROPS by SoleSavy - Sneakers,"(we,  collect,  email, user action and third party)","(we,  not collect,  personal_info, user action)",4138,4183,-1
973,143_DROPS by SoleSavy - Sneakers,"(we,  collect,  personal_info, user action and management)","(we,  not collect,  personal_info, user action)",4138,4183,-1
974,143_DROPS by SoleSavy - Sneakers,"(we,  collect,  personal_name, region and input)","(we,  not collect,  personal_info, user action)",4138,4183,-1
975,143_DROPS by SoleSavy - Sneakers,"(we,  collect,  phone_number, region and input)","(we,  not collect,  personal_info, user action)",4138,4183,-1
976,145_Price Tracker_ AnyTracker,"(we,  collect,  personal_info,  user consent)","(we,  not collect,  cookie,  no condition)",4222,4228,-1
977,147_Taimi - LGBTQ+ Dating & Chat,"(advertiser,  collect,  advertising_statistics,  user consent and specific operation)","(advertiser,  not collect,  personal_info,  specific operation)",4421,4492,-1
978,147_Taimi - LGBTQ+ Dating & Chat,"(advertiser,  collect,  personal_info,  user consent)","(advertiser,  not collect,  advertising_statistics,  no condition)",4421,4492,-1
979,147_Taimi - LGBTQ+ Dating & Chat,"(advertiser,  collect,  personal_info,  user consent)","(unspecified entity,  not collect,  device,  no condition)",4492,4516,-1
980,147_Taimi - LGBTQ+ Dating & Chat,"(advertiser,  collect,  personal_info,  user consent)","(unspecified entity,  not collect,  personal_info, user action)",4481,4492,-1
981,147_Taimi - LGBTQ+ Dating & Chat,"(analytics,  collect,  analytics,  no condition)","(unspecified entity,  not collect,  device,  no condition)",4372,4516,-1
982,147_Taimi - LGBTQ+ Dating & Chat,"(analytics,  collect,  device,  no condition)","(unspecified entity,  not collect,  device,  no condition)",4372,4516,-1
983,147_Taimi - LGBTQ+ Dating & Chat,"(android,  collect,  location,  specific operation)","(unspecified entity,  not collect,  personal_info, user action)",4444,4481,-1
984,147_Taimi - LGBTQ+ Dating & Chat,"(apple,  collect,  personal_info,  third party and user consent)","(unspecified entity,  not collect,  personal_info, user action)",4387,4481,-1
985,147_Taimi - LGBTQ+ Dating & Chat,"(apple,  collect,  personal_info,  third party and user consent)","(unspecified entity,  not collect,  protected_information,  consent)",4387,4522,-1
986,147_Taimi - LGBTQ+ Dating & Chat,"(crashlytics,  collect,  uuid,  no condition)","(unspecified entity,  not collect,  device,  no condition)",4372,4516,-1
987,147_Taimi - LGBTQ+ Dating & Chat,"(facebook,  collect,  account,  third party)","(facebook,  not collect,  internet_activity,  no condition)",4393,4393,0
988,147_Taimi - LGBTQ+ Dating & Chat,"(facebook,  collect,  account,  third party)","(unspecified entity,  not collect,  device,  no condition)",4393,4516,1
989,147_Taimi - LGBTQ+ Dating & Chat,"(facebook,  collect,  personal_info,  third party)","(facebook,  not collect,  internet_activity,  no condition)",4393,4393,0
990,147_Taimi - LGBTQ+ Dating & Chat,"(facebook,  collect,  personal_info,  third party)","(unspecified entity,  not collect,  device,  no condition)",4393,4516,1
991,147_Taimi - LGBTQ+ Dating & Chat,"(firebase,  collect,  analytics,  no condition)","(unspecified entity,  not collect,  device,  no condition)",4372,4516,-1
992,147_Taimi - LGBTQ+ Dating & Chat,"(firebase,  collect,  device,  no condition)","(unspecified entity,  not collect,  device,  no condition)",4372,4516,-1
993,147_Taimi - LGBTQ+ Dating & Chat,"(firebase,  collect,  software_identifier,  no condition)","(unspecified entity,  not collect,  device,  no condition)",4372,4516,-1
994,147_Taimi - LGBTQ+ Dating & Chat,"(firebase,  collect,  uuid,  no condition)","(unspecified entity,  not collect,  device,  no condition)",4372,4516,-1
995,147_Taimi - LGBTQ+ Dating & Chat,"(google,  collect,  analytics,  third party)","(unspecified entity,  not collect,  device,  no condition)",4372,4516,-1
996,147_Taimi - LGBTQ+ Dating & Chat,"(google,  collect,  device,  third party)","(unspecified entity,  not collect,  device,  no condition)",4372,4516,-1
997,147_Taimi - LGBTQ+ Dating & Chat,"(google,  collect,  software_identifier,  third party)","(unspecified entity,  not collect,  device,  no condition)",4372,4516,-1
998,147_Taimi - LGBTQ+ Dating & Chat,"(google,  collect,  uuid,  third party)","(unspecified entity,  not collect,  device,  no condition)",4372,4516,-1
999,147_Taimi - LGBTQ+ Dating & Chat,"(google_maps,  collect,  location,  user consent and specific operation)","(unspecified entity,  not collect,  protected_information,  consent)",4491,4522,-1
1000,147_Taimi - LGBTQ+ Dating & Chat,"(unspecified entity,  collect,  address, user action and management)","(unspecified entity,  not collect,  personal_info, user action)",4426,4481,-1
1001,147_Taimi - LGBTQ+ Dating & Chat,"(unspecified entity,  collect,  biometric_information,  region and user consent)","(unspecified entity,  not collect,  personal_info, user action)",4481,4505,-1
1002,147_Taimi - LGBTQ+ Dating & Chat,"(unspecified entity,  collect,  biometric_information,  region and user consent)","(unspecified entity,  not collect,  protected_information,  consent)",4505,4522,-1
1003,147_Taimi - LGBTQ+ Dating & Chat,"(unspecified entity,  collect,  contact_information, user action and management)","(unspecified entity,  not collect,  personal_info, user action)",4476,4481,-1
1004,147_Taimi - LGBTQ+ Dating & Chat,"(unspecified entity,  collect,  cookie, user action)","(unspecified entity,  not collect,  device,  no condition)",4516,4522,-1
1005,147_Taimi - LGBTQ+ Dating & Chat,"(unspecified entity,  collect,  cookie, user action)","(unspecified entity,  not collect,  personal_info, user action)",4481,4522,-1
1006,147_Taimi - LGBTQ+ Dating & Chat,"(unspecified entity,  collect,  device, user action and third party and management)","(unspecified entity,  not collect,  personal_info, user action)",4481,4524,1
1007,147_Taimi - LGBTQ+ Dating & Chat,"(unspecified entity,  collect,  personal_info, user action)","(advertiser,  not collect,  advertising_statistics,  no condition)",4421,4481,-1
1008,147_Taimi - LGBTQ+ Dating & Chat,"(unspecified entity,  collect,  personal_info, user action)","(facebook,  not collect,  internet_activity,  no condition)",4393,4481,-1
1009,147_Taimi - LGBTQ+ Dating & Chat,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  device,  no condition)",4481,4516,-1
1010,147_Taimi - LGBTQ+ Dating & Chat,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  personal_info, user action)",4481,4481,-1
1011,147_Taimi - LGBTQ+ Dating & Chat,"(unspecified entity,  collect,  personal_name,  third party and user input)","(unspecified entity,  not collect,  personal_info, user action)",4426,4481,-1
1012,147_Taimi - LGBTQ+ Dating & Chat,"(unspecified entity,  collect,  phone_number,  third party and security)","(unspecified entity,  not collect,  contact_information,  regional law)",4371,4493,0
1013,147_Taimi - LGBTQ+ Dating & Chat,"(unspecified entity,  collect,  sensitive_info, user action)","(unspecified entity,  not collect,  personal_info, user action)",4481,4481,-1
1014,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  account, user action)","(we,  not collect,  account, no condition)",4370,4418,-1
1015,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  account, user action)","(we,  not collect,  personal_info, no condition)",4370,4401,0
1016,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  address, user action)","(we,  not collect,  contact_information, no condition)",4409,4443,-1
1017,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  address, user action)","(we,  not collect,  personal_info, no condition)",4401,4409,-1
1018,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  advertising_id, third party)","(we,  not collect,  personal_info, no condition)",4370,4401,0
1019,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  age, user action)","(we,  not collect,  personal_info, no condition)",4401,4409,-1
1020,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  analytics, no condition)","(we,  not collect,  personal_info, no condition)",4401,4409,-1
1021,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  browsing, no condition)","(we,  not collect,  personal_info, no condition)",4370,4401,0
1022,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  city, third party)","(we,  not collect,  personal_info, no condition)",4370,4401,0
1023,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  coarse_location,  user consent)","(we,  not collect,  personal_info, no condition)",4401,4409,-1
1024,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  contact_information, user action)","(we,  not collect,  contact_information, no condition)",4409,4443,-1
1025,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  contact_information, user action)","(we,  not collect,  personal_info, no condition)",4401,4409,-1
1026,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  cookie, user action)","(we,  not collect,  personal_info, no condition)",4401,4409,-1
1027,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  country, third party)","(we,  not collect,  personal_info, no condition)",4401,4435,-1
1028,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  device, no condition)","(we,  not collect,  personal_info, no condition)",4401,4409,-1
1029,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  email, user action)","(we,  not collect,  contact_information, no condition)",4409,4443,-1
1030,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  email, user action)","(we,  not collect,  personal_info, no condition)",4401,4409,-1
1031,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  gps,  user consent)","(we,  not collect,  personal_info, no condition)",4401,4409,-1
1032,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  internet_activity, no condition)","(we,  not collect,  personal_info, no condition)",4401,4409,-1
1033,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  ip_address, no condition)","(we,  not collect,  personal_info, no condition)",4401,4409,-1
1034,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  location, user action)","(we,  not collect,  personal_info, no condition)",4401,4409,-1
1035,147_Taimi - LGBTQ+ Dating & Chat,"(we,  collect,  personal_info, user action)","(we,  not collect,  account, no condition)",4409,4418,-1
